,Om,H0,b,M
6636,0.28665477009867,68.6344180359892,0.678664624426522,-19.3964641266139
6637,0.283364813531124,68.8108653444021,0.67793815325987,-19.3959454465505
6638,0.29041359657179,68.8151538500236,0.680047134559896,-19.3944174300375
6639,0.281307627431538,69.4366637771632,0.680638791989522,-19.3754606538672
6640,0.286934233882048,68.660221159604,0.679290488163393,-19.4009960785744
6641,0.289658569683392,68.534807239121,0.675070307972832,-19.3980007437625
6642,0.289598335366183,68.8104516982887,0.678904676029462,-19.3957668328233
6643,0.280088867873728,69.0614497434773,0.684945335308917,-19.3891154091039
6644,0.283001064817102,69.2181492825113,0.682309521755635,-19.3858918429311
6645,0.287306336833735,68.5879557742616,0.674745330186489,-19.3986654400901
6646,0.283987897387713,69.0365538325437,0.676433529272686,-19.3845207741539
6647,0.290536818988953,68.9702012397507,0.673504000463018,-19.3868408205404
6648,0.282014501408451,68.9442930299749,0.678207386771951,-19.390462946479
6649,0.285841405249376,69.0747352595155,0.675419253574094,-19.3880919009968
6650,0.285489331639864,68.646921113845,0.676739216976333,-19.39885753316
6651,0.281145218862014,69.4458451596314,0.681030251826968,-19.3753360514298
6652,0.286285836277722,68.8796195380572,0.68484133241797,-19.3936191918817
6653,0.286638784525513,68.6792230087545,0.674815350308001,-19.3952906823509
6654,0.284817194458197,69.0048997398572,0.682761535294029,-19.391996171234
6655,0.293599286233679,68.4132731582611,0.675369990538749,-19.4028428344643
6656,0.288961342494162,68.8961309581307,0.671500465749576,-19.3898027353689
6657,0.293868271781473,68.6214492433488,0.672235127560098,-19.394897367702
6658,0.284526461264626,69.3018251086401,0.679691408493029,-19.3765118093592
6659,0.279195856506609,69.3461866339145,0.687774787823475,-19.3804523099253
6660,0.285312442890557,69.1987246935774,0.675437002132779,-19.3806565882205
6661,0.290201956234865,68.8473536659639,0.68152762762919,-19.3892149843122
