,Om,H0,b
90,0.255379681191628,73.1526667758042,0.700164033778428
91,0.228459490748345,73.8490991002813,0.731334485444113
92,0.244219143064878,73.3318808293423,0.727608373571991
93,0.248427814339116,73.7718116518514,0.735497831948339
94,0.245627344707486,73.4430900435332,0.735135073018453
95,0.239901743252862,73.4700905373738,0.707293925910989
96,0.243557333080906,73.7655151412102,0.740307768044943
97,0.251134352579143,73.768903849623,0.731352515866518
98,0.26206726034837,73.2834458966357,0.691503695099686
99,0.261586427759975,73.4878980701232,0.718727904610082
100,0.240163691676049,73.7467991331326,0.741983814586974
101,0.253230027750958,73.4707377776904,0.691043874488474
102,0.237946835976342,73.7999381490162,0.704965429619628
103,0.230734216480336,74.0791930560104,0.727692283701332
104,0.257559933721909,73.1272054421561,0.702620447647052
105,0.240087403544788,73.6310181361308,0.702280398444172
106,0.256344582592254,73.1443728441444,0.713590082853643
107,0.25281822601822,73.583768089366,0.73239872561382
108,0.244859924955567,73.9291973129643,0.704729357605701
109,0.235779406555815,74.0317004186891,0.714755087020343
110,0.249033785198691,73.4114956204474,0.694993737625252
111,0.26376018715411,73.4849158708548,0.710816379495621
112,0.22856795806765,73.9425633686681,0.733062918073947
113,0.263180182850359,73.3463441594278,0.715802291969714
114,0.263436344179664,73.3412338907276,0.69284125957548
115,0.244934260809703,73.5966273347929,0.696804048710726
116,0.252467040594023,73.8833538540735,0.710783264696106
117,0.244323597435459,73.3210735727875,0.725035316913869
118,0.249912994104385,73.1961195611926,0.711371578618289
119,0.241887249726629,73.6124842675269,0.739715784127266
120,0.230978449902852,74.0795856597953,0.730011824147991
121,0.238848133712395,73.5224219368667,0.708010102523588
122,0.229324112553161,74.0099148304373,0.73395796422178
123,0.26010172541734,73.1273805790283,0.707374902589808
124,0.251460723163366,73.4168366680701,0.692968749123499
125,0.238335665233494,74.0739368056189,0.731534216997594
126,0.238258090253325,73.4813653786277,0.731113961533641
127,0.232831656379994,73.7276389945889,0.738276722056694
128,0.252668992433549,73.841579253262,0.722362632415015
129,0.257391247482376,73.6187070325848,0.694816029078322
130,0.264103496453278,73.4239101472864,0.696536681530072
131,0.262064784190055,73.1542631566987,0.708771505573266
132,0.264709447169562,73.3956920196888,0.697259735982838
133,0.254967868521437,73.2346278034014,0.696043673969455
134,0.264919411738122,73.3676922337605,0.697048960359068
135,0.243939626831566,74.0333498885338,0.723296190175865
136,0.246349611013798,73.2875818368998,0.706944378707026
137,0.236992791702498,73.811156207985,0.707063541613649
138,0.239507503883743,73.983605902741,0.709813134780619
139,0.260584061473613,73.3267070392473,0.719873611814858
140,0.253138381255853,73.6982082934964,0.729358699983849
141,0.265673455183798,73.2486824457327,0.702653596965058
142,0.228996147089392,73.9258135838294,0.73164734583428
143,0.238387882312621,73.8397477196808,0.7413818305817
144,0.249756376350842,73.5915139177937,0.69383436767763
145,0.251851079923677,73.5763958692404,0.73270734576037
146,0.254007005266184,73.5535496909803,0.730210927834249
147,0.261701078419155,73.4526912980321,0.717524455134454
148,0.252232283446195,73.8201588447763,0.702536668891941
149,0.26246441912061,73.2898867967335,0.69338923044627
150,0.230524885980581,73.8388409022707,0.736717536814384
151,0.250910899202543,73.4355471645128,0.693661101655442
152,0.258508845321987,73.1395447354467,0.703671812202323
153,0.234169912541524,73.9515036948522,0.714386805681934
154,0.231576731645683,73.6996744649378,0.726579127817626
155,0.229234094066764,73.9489763998054,0.731845390948775
156,0.235738926116499,73.6420196617454,0.711733594208767
157,0.238775486027576,73.7367813904912,0.704606278449358
158,0.24984862979267,73.6982268925771,0.695795798306924
159,0.246627251280512,73.5950703949008,0.73702210591023
160,0.24083041766024,73.4329964140043,0.70961258961271
161,0.250101635134305,73.225192826696,0.7185219007723
162,0.240212244527934,73.7736636719176,0.740800697794868
163,0.229629861248309,73.8406297901047,0.7308447839013
164,0.232288888522898,74.0155579052403,0.720834622805759
165,0.241757718287017,73.7337234115273,0.70114787517466
166,0.230929136178014,74.0486808981788,0.730571867029613
167,0.233577387633365,73.6297599619872,0.731476078666123
168,0.261717187542628,73.5665334544722,0.701004259361698
169,0.259325909287303,73.6327475752263,0.71653377786906
170,0.231205652558657,73.7265996120845,0.730082139866364
171,0.252731074071949,73.6401174237733,0.730755859458638
172,0.243081867090946,74.0339332646526,0.724039348931442
173,0.240496598019291,74.034926605714,0.73074238941394
174,0.261503972596672,73.2586732113778,0.694043262714035
175,0.251411707143041,73.2275405039445,0.719780876500681
176,0.251015677461447,73.5921782893136,0.69378804337005
177,0.235784524041574,73.6166631370312,0.713253377391129
178,0.231485026541701,73.82141661482,0.73744293473996
179,0.253200015650958,73.4523919601677,0.730021088300092
180,0.231810684304827,73.7040973229704,0.730172742679366
181,0.261085926331612,73.5121142815969,0.695959573991625
182,0.249307615654843,73.4742731975756,0.733191541480509
183,0.229921392118231,73.9709597340556,0.733158889877549
184,0.255802610273704,73.4158879110017,0.726754947852121
185,0.257282388193025,73.6385267241541,0.697071066012683
186,0.256470614579345,73.4826109186532,0.692147088935429
187,0.241495308968754,73.5445714947535,0.703329467504288
188,0.236864322026235,73.5742894393163,0.734235518851448
189,0.255306833023171,73.3548650979566,0.72580907122649
190,0.251330820336729,73.8620989001268,0.722085207249921
191,0.234701674933155,74.0545233074319,0.733499847605559
192,0.249693381295403,73.3659382406497,0.729176738178792
193,0.261437176878877,73.2434565095963,0.714190759838387
194,0.242428377522379,73.6073159115961,0.700947203115612
195,0.238972826982343,73.529404537117,0.733928875339507
196,0.255619306151894,73.2225037985278,0.718861707984717
197,0.236052731060616,74.0706331289124,0.730270165097256
198,0.232759549529414,73.6789704426234,0.731460763330085
199,0.251519405036196,73.4365000370872,0.730650318085255
200,0.244447033435434,73.428828389068,0.731770115604069
201,0.230781979981698,73.8051285369711,0.72487651068961
202,0.258802115892358,73.47521005965,0.693089961078682
203,0.245359043404598,73.3587106835391,0.727414589909448
204,0.259504282750956,73.1992049931223,0.697677873914362
205,0.24656769942254,73.868724927167,0.703515922345756
206,0.245601713655578,73.7910425079081,0.700358876371974
207,0.249086788476319,73.8449448797823,0.703044416359397
208,0.25957737752496,73.6487782037466,0.705580328658158
209,0.25743284828102,73.7245252130969,0.70954219616584
210,0.237661542428794,73.5525460475355,0.71202076116007
211,0.260289965024252,73.1600699041029,0.70542044437014
212,0.250512024430909,73.2458781748182,0.703989526134905
213,0.232589050149889,73.8009014887069,0.737743007607162
214,0.236274505832934,73.6483199863683,0.736941509048725
215,0.241204468261443,73.734256604116,0.739539910308071
216,0.244339629970415,73.4928975737501,0.734502220766348
217,0.249346855076843,73.2928460837369,0.724019125947218
218,0.256730362051678,73.7409287144001,0.707947635141706
219,0.239317636635008,73.6700121734802,0.73906450665743
220,0.234934093763281,74.0096104647807,0.736098167754321
221,0.239461428636892,74.0591203099737,0.722951148519098
222,0.236860628922454,73.6967929386466,0.738834718223454
223,0.23374481951985,74.0131081701719,0.720015182274423
224,0.243472754869634,73.3840313675883,0.708097996507603
225,0.24360711198892,73.5552839810765,0.700526338119501
226,0.240833515077865,73.6512006262252,0.70315526939659
227,0.248392586805213,73.7830530499978,0.732467043086785
228,0.24204124414196,73.5705350864353,0.702541629484362
229,0.246534940403913,73.808583159829,0.701061479241543
230,0.259150361443333,73.6033976458124,0.699057569728782
231,0.230492931923603,73.9409732145147,0.733322467106028
232,0.241129707116161,73.9393541191022,0.708684126871647
233,0.26422301336576,73.2902583410686,0.706399021161847
234,0.259440914506362,73.1699490268948,0.702851016317684
235,0.234365513002726,74.0406537012841,0.733027530321988
236,0.240829054147181,73.6767890124267,0.703181806018269
237,0.244921138063892,73.6041286145036,0.736784984675056
238,0.236595818367027,73.7045790836793,0.709909869567007
239,0.251324043620261,73.7177929510656,0.697800286043154
240,0.238480820304169,73.8826739575852,0.708439608883714
241,0.255762808997809,73.2250088128091,0.6988848383698
242,0.257042210413403,73.2470117670355,0.718609479835717
243,0.232491392356917,73.8812207650724,0.737784242570797
244,0.242439025927603,73.5222779949396,0.734879858273136
245,0.261162797837748,73.2198149149559,0.711564101155346
246,0.232613426534215,73.7466527363816,0.734713319184469
247,0.239789510853449,73.7577025534408,0.739536493027024
248,0.247429684656613,73.8405550156891,0.731349373590337
249,0.244412273251244,73.505783745511,0.734465319148541
250,0.260201172930071,73.4051941874678,0.693848888333229
251,0.255681405748953,73.6550122414421,0.697559906059
252,0.249675441852848,73.8652052357257,0.70614739663177
253,0.242995818220575,73.6588783998768,0.738003824982248
254,0.244307060698274,73.9391013997911,0.708742628353355
255,0.250106788736479,73.7642575411239,0.699636158352051
256,0.240322901434104,73.6716093695387,0.704071536691613
257,0.257003702566805,73.3457997781042,0.693558467720983
258,0.246944394214799,73.2846726962366,0.718027820267231
259,0.259835096414061,73.5869599607091,0.700234149241153
260,0.237666636282805,73.8882757175747,0.738857022014282
261,0.232111307924693,74.0056912701459,0.725182043150116
262,0.243958530953977,73.6323735841845,0.699939335143767
263,0.254264032414548,73.226891942682,0.717718369001714
264,0.245235984080104,73.3252286349889,0.721231187529522
265,0.255710897278371,73.1833801419414,0.710830643450012
266,0.259438900523873,73.5155259709698,0.695783803279602
267,0.234371135075299,73.7389208120759,0.737140218866178
268,0.247570276852833,73.5210390732934,0.697072348837836
269,0.243017594760866,73.8756817520604,0.735436373368343
270,0.263960295351875,73.3033545306392,0.706236077544056
271,0.239985335093221,73.4339465494188,0.718542669404812
272,0.240421200434919,74.0316930728863,0.727057375528333
273,0.253115505743451,73.3479671305789,0.695655598696839
274,0.236242016724903,73.5493968355987,0.725879553796336
275,0.263514182867302,73.2500136344168,0.702073463541138
276,0.24106127243901,73.8897451995359,0.736724083583966
277,0.239090140992966,73.6163108769675,0.736746314055362
278,0.23280998837967,74.0011843711717,0.734013816158295
279,0.242956914579871,73.4605759606345,0.731623357365431
280,0.243618519906197,73.8091266702287,0.736609614813785
281,0.240738611562754,73.4239522815326,0.724198524758064
282,0.23598107976675,73.9974752709144,0.735133926603658
283,0.254837513666171,73.7820556630914,0.712933967215925
284,0.258509119736397,73.1766180928944,0.705154843143437
285,0.253057838020142,73.8272973780672,0.714593007988111
286,0.251421466346734,73.5109626274584,0.730959404854584
287,0.263783329163197,73.2910333767789,0.705895168978959
288,0.25633483446977,73.6857814545654,0.719530028444186
289,0.245406064069361,73.5099250287597,0.734056484860143
290,0.261269311005896,73.2096466622595,0.708638727574983
291,0.232733642654591,73.8532582715505,0.718673900231185
292,0.252310305184621,73.5450420763681,0.69446059769785
293,0.244290704103718,73.9938694506982,0.720043974662135
294,0.263653269041008,73.4035292892961,0.704591572905837
295,0.231917911605441,74.0025868989227,0.730223669567316
296,0.245383624505337,73.9742932547464,0.716386693955912
297,0.239663467123268,73.4465377821513,0.722085471897849
298,0.255395489206694,73.7601104374279,0.708371502101765
299,0.235459873543175,73.5799685411136,0.724758653545877
300,0.247324880228853,73.2918900907389,0.709428628626297
301,0.254524777816326,73.7804168765234,0.715685070346263
302,0.233484434545847,73.6648767077227,0.725804854502607
303,0.262330079007802,73.2223242081847,0.702224170695961
304,0.246152521728803,73.7512725269794,0.700147041550821
305,0.237660877729421,73.6074596511636,0.734900817404325
306,0.230899054137711,73.9091983163935,0.727818888028089
307,0.260292787181838,73.4579472954747,0.717443776543914
308,0.261361058076477,73.5173551767668,0.700714653938101
309,0.235563015464239,73.6669956269531,0.735111075120773
310,0.241607518899905,73.4271503455825,0.711808333896819
311,0.244314534262224,73.5118294185627,0.73394001970644
312,0.256403822080665,73.7283487471391,0.712831854512136
313,0.238471465308609,73.7885835409247,0.707511966090614
314,0.258589842441537,73.4876072035122,0.720805449126603
315,0.261528705912638,73.4764404405992,0.713121945747769
316,0.254718485632395,73.5951670374244,0.695584973437088
317,0.260437271651226,73.2320730024768,0.698575842713979
318,0.237002554461404,73.6933202358314,0.710288804615061
319,0.236124934437674,73.6417203259245,0.734546368391
320,0.237991611465081,73.6800635263134,0.708564990818575
321,0.233519252302699,73.6900737435364,0.731332623071278
322,0.262536617721136,73.3579028309709,0.697596809673251
323,0.258486320592056,73.3257171614035,0.694709506765749
324,0.248061765780279,73.2862031207282,0.708398430887644
325,0.256654136102123,73.6975793439593,0.703739683219653
326,0.242553695074806,73.9947492044694,0.726740421964842
327,0.240358845819627,73.4325539016036,0.721182565384556
328,0.242636587923399,73.3874134875592,0.713523748724787
329,0.246905720864597,73.5708492445471,0.697882822361639
330,0.247629545610744,73.3217216331537,0.723392425728356
331,0.241829265176294,73.4581860231357,0.729664139469039
332,0.249519083810883,73.2597040755484,0.716642595658942
333,0.262957753786775,73.2566446881047,0.705074562971724
334,0.242079661838086,73.9749004587824,0.71301275112786
335,0.248333885494197,73.8342705886759,0.70392791124236
336,0.233936166222268,73.7111730594671,0.733926445690311
337,0.24560162768703,73.4065985013863,0.728891057175081
338,0.258887440182225,73.3687314532149,0.694427155837185
339,0.247504883662464,73.6602977783263,0.698024563742205
340,0.25755299799869,73.2237428822436,0.699777308140526
341,0.236724188534662,73.7349063331668,0.710621337459672
342,0.233557086964255,73.9943779055722,0.722311988629713
343,0.235307529927775,74.0301431612868,0.722858422176757
344,0.238300449794505,73.9553302567122,0.735292837826908
345,0.251465035378156,73.2295682387448,0.709928501033032
346,0.241053297692719,73.9935719851267,0.715031819622344
347,0.238091183802578,73.8978669513002,0.737465662957153
348,0.233518013886184,73.6916158968796,0.722282396372857
349,0.24061432820005,73.4292599164675,0.720551019644215
350,0.263374704200028,73.3254549949306,0.706643534188712
351,0.254476073473692,73.3050714825162,0.72218045110242
352,0.260315052096257,73.3913823046657,0.717138506598624
353,0.233317221624662,73.7310356873355,0.733229407542323
354,0.255559611674531,73.6205537145723,0.723797740358764
355,0.23185868210067,73.8162336513182,0.732743521388062
356,0.243541179288558,73.7177644556442,0.736996659078018
357,0.256375182171296,73.320578451263,0.695491019469478
358,0.232612265702149,73.9911301186293,0.731739134371439
359,0.237135828954763,73.7866387739419,0.738603405556801
360,0.257350991897771,73.5441835473726,0.695880606661646
361,0.245740452514953,73.9614422621083,0.71678928722523
362,0.249015511968503,73.8765224026911,0.708515346933129
363,0.260452993610525,73.3750645405789,0.716644869636937
364,0.24812990657165,73.9189486627257,0.719689458633799
365,0.232448196990237,73.9462325714543,0.722671721157178
366,0.235804847158997,73.9410931998578,0.73655681188387
367,0.253882421999077,73.7173087753226,0.70081880020302
368,0.241047811011861,73.5265820749546,0.707141018371229
369,0.236687828257078,73.6445509328556,0.734860802175218
370,0.254510563792636,73.6409984837509,0.725142025858463
371,0.254558030710461,73.6543034220645,0.724612317428966
372,0.248625358696112,73.3578045665655,0.726416686366702
373,0.24803101352378,73.9101706971176,0.722137921050529
374,0.252306584880758,73.6158747648658,0.729205029626321
375,0.25152073246567,73.8449886990268,0.717915923169324
376,0.231470342464742,73.8274355054834,0.729674327479901
377,0.248595157230424,73.4009831128181,0.72873067047348
378,0.238940029048778,74.0304961361927,0.726406642532019
379,0.237289044596954,74.0257301171184,0.720564565054881
380,0.253744141711075,73.7913712933538,0.715788811896096
381,0.254518152764326,73.5579443937194,0.695191280601931
382,0.254176964314026,73.6320611709871,0.725902470281695
383,0.251578002903442,73.2458940252541,0.705930393291921
384,0.234127654245282,73.7999033780894,0.716334992230519
385,0.262505164489731,73.252694560271,0.704387999154819
386,0.249789112345712,73.5459208015411,0.731849179865972
387,0.250536137376441,73.8311082185732,0.706217088894737
388,0.252163088496991,73.8338251987469,0.714858204604921
389,0.258731015046689,73.2259901011351,0.712578231884824
390,0.232446362979938,73.7733850732915,0.731808667529093
391,0.246283822254667,73.9479704435886,0.720573058032055
392,0.255252302748355,73.2071433818391,0.711414223247461
393,0.241377540500206,74.0125220412785,0.723373141968465
394,0.236721982582268,74.0284591930576,0.722198358235624
395,0.25868775487601,73.2923027381238,0.717052282971719
396,0.251786186911128,73.2967961048617,0.722018370526636
397,0.242640892830608,73.5246513245711,0.704464246982315
398,0.24776274117065,73.3555101962712,0.725621182172557
399,0.256273096816036,73.3419741528129,0.695428295365973
400,0.243740524914041,73.4916171872607,0.732259560715769
401,0.257828928207983,73.3313912909929,0.695440720013904
402,0.246732867037737,73.3285762528869,0.72190719593074
403,0.241827326329093,73.8303622607537,0.736447682607814
404,0.236382039737243,73.5668236612044,0.722411066838926
405,0.259505533198989,73.2529381972006,0.698507846213058
406,0.245666396307765,73.4442119015696,0.730423881604646
407,0.258903938286877,73.299244486756,0.716896256196949
408,0.249473932336095,73.4134459542736,0.698378974551444
409,0.248385351621212,73.2789142496692,0.715071336882568
410,0.262926718382653,73.3496556739718,0.707540446858226
411,0.261209592440869,73.4466522171874,0.698296708392425
412,0.248470567689782,73.3083567624056,0.705898199614612
413,0.25826078346139,73.2056355621446,0.70944589876856
414,0.236830605165239,73.5682668532251,0.718418790637867
415,0.257586709332039,73.2821110053385,0.717649845343737
416,0.241437846331807,73.8969137789529,0.734672211785352
417,0.234953303252027,73.9126546048889,0.716286314964443
418,0.240874216774231,74.0146192727281,0.722904971615598
419,0.254180013089761,73.7365551358722,0.7204570370085
420,0.252322455490478,73.2650448334678,0.702738250066558
421,0.260278901755812,73.2215972424801,0.702316968683614
422,0.236916746027252,73.9559957588063,0.735014702184825
423,0.237867639937544,73.8412114740335,0.710023771135613
424,0.234513492662926,73.9001086991572,0.716854143392458
425,0.241721421564133,73.5065528476476,0.731824295783775
426,0.254364460442506,73.754120243481,0.717747317936724
427,0.260885123899104,73.4880023246058,0.713107657516302
428,0.25551135275157,73.2836618659947,0.719480704698592
429,0.237942727710523,73.9776200314995,0.715744428745057
430,0.241745320944152,73.6158041979187,0.704118506107447
431,0.24842040120562,73.7461514176932,0.70042579193939
432,0.263061067134629,73.3345359689721,0.703279932243517
433,0.235023150386346,73.6833326710861,0.733319476189687
434,0.236063490482961,73.5820410402719,0.72439051141065
435,0.234023287698043,73.9011640638661,0.736079191466146
436,0.232971351506681,73.7347181140293,0.724509296701246
437,0.24855811972017,73.5320967025042,0.73222058815768
438,0.233856710622213,73.8196759984269,0.73603515968617
439,0.236541317674445,73.8602971335593,0.737577741656871
440,0.234987068041549,74.0206191256904,0.72820946073518
441,0.255505394824399,73.3209015121048,0.696650977316184
442,0.245321258671577,73.6603068995816,0.735327267919921
443,0.243028839623659,73.8447144396647,0.705629847366145
444,0.233383320837744,73.9969268061918,0.727046401950192
445,0.244263870599033,73.8400833705359,0.704966010629256
446,0.252832141300304,73.8003031436153,0.708698632852338
447,0.25746643063981,73.6491440503679,0.715609702896536
448,0.249163345424728,73.4810770033997,0.730757324440619
449,0.24020221770074,73.9372969380328,0.733624628177072
450,0.248740412016491,73.8933031662431,0.71266985639354
451,0.235100361867097,73.8246456268308,0.737002325840675
452,0.236134111908642,73.7773554328974,0.712590954402981
453,0.241405973530362,73.5713895348185,0.734369342160315
454,0.257469313149542,73.6704553757822,0.706830828061422
455,0.255729460185769,73.6975818678923,0.703584943761568
456,0.231765735692615,73.8709321307934,0.727479163404191
457,0.261911079433829,73.264384711157,0.702268818369547
458,0.256313351321619,73.7026075490912,0.714240226648018
459,0.262393955072153,73.2863803019075,0.70607578660436
460,0.231850361703382,73.8858181250688,0.726598401140605
461,0.237043281598153,73.8353648415917,0.711444286657206
462,0.24874989768772,73.5426258602885,0.732056041280914
463,0.255859536155129,73.3705485286421,0.722559674189978
464,0.235836380014092,74.0216962308246,0.725487008886965
465,0.257460086654506,73.5654545261393,0.720110735961955
466,0.260856498746909,73.5329019540777,0.705571925717364
467,0.262151885671773,73.3389777566068,0.709795075260525
468,0.24849252004057,73.87890778604,0.7097580922269
469,0.247185259581085,73.7568230067614,0.701252391425664
470,0.249163760792367,73.82225012861,0.726611256853293
471,0.237193100280257,73.6384531999236,0.712912207500473
472,0.249072597888735,73.8887785243587,0.713990429248917
473,0.241400857357524,73.9987229260711,0.719293553291697
474,0.239315355977211,74.0110421118673,0.726984675869268
475,0.254557392162482,73.7616291870746,0.711034970094429
476,0.249440204901269,73.5956341467339,0.697263144603339
477,0.245556179210069,73.8904852371169,0.708227616204535
478,0.232446807431606,73.7813966598428,0.728190014005375
479,0.233742427335611,73.9577902957513,0.733135112612459
480,0.241651153454283,73.7084559301225,0.704236152518012
481,0.235916697359555,73.6939048039265,0.714626726500172
482,0.252623494217678,73.3002645898943,0.70036528487868
483,0.250481037669027,73.2925424187446,0.704195990925341
484,0.242872919334055,73.7618738195961,0.736193941519916
485,0.243983317562201,73.7456707927435,0.73560056604064
486,0.238062908623778,73.5919237723595,0.712742761046995
487,0.262380770717079,73.2915877012866,0.704330205011151
488,0.249555489784567,73.4580820896508,0.729659931325715
489,0.254891955878097,73.4728312302533,0.725264440777606
490,0.26246670624732,73.3150589325614,0.7065278235465
491,0.25718698287306,73.6119521449428,0.718661131018126
492,0.261561968827413,73.2875617781047,0.709369048085176
493,0.2603191191812,73.5190633540446,0.701063493792523
494,0.251892209415531,73.6298868488318,0.728656959712515
495,0.24176813882381,73.4387437119961,0.713055171009016
496,0.251887478930148,73.3643251911898,0.725071644598842
497,0.259090222095639,73.5985784596719,0.704679130103172
498,0.242275423093945,73.8914762383774,0.733293595556264
499,0.238570553750241,73.5207162555497,0.726431473980008
500,0.238199095006283,73.5289603276626,0.718193636136619
501,0.237317932882567,73.6180592833933,0.73268396725127
502,0.258236824192649,73.2789842854506,0.715604631596705
503,0.255059030189042,73.3802157251616,0.723325494517694
504,0.261543518923939,73.4385859579378,0.710719443814645
505,0.259381855761858,73.3378384079045,0.696742664582522
506,0.238575044131763,73.5088915983468,0.720434394782158
507,0.249736561555208,73.8315549478165,0.706739839466054
508,0.245372241156377,73.4517782395682,0.729861504816442
509,0.252668848697283,73.2962064887485,0.700866522095557
510,0.254347203589355,73.6449538471099,0.724020902204548
511,0.244483662528797,73.8798191226873,0.731031785942804
512,0.23279314095035,73.8090886169873,0.732197575129073
513,0.239983092792681,73.9084143224787,0.734531914647134
514,0.251212599631324,73.3817657782619,0.69840226794587
515,0.236674127852462,73.9737388799469,0.717981764993697
516,0.243209330140579,73.6270606721758,0.702661826534104
517,0.235654705186293,73.8657208824128,0.714825756198465
518,0.237715670256459,73.5390940518945,0.724526644250789
519,0.248326164380671,73.8811899420781,0.710618430961329
520,0.2371134805061,73.8656027899227,0.712439733652017
521,0.238780346938223,73.5886774611482,0.732784745923047
522,0.247917339328629,73.3967680808165,0.701835150043276
523,0.238007735178837,73.6807791676302,0.710292530162756
524,0.24214050227073,73.8132942688631,0.735663684687074
525,0.233396269179491,73.9032298335061,0.721127811521141
526,0.236293398266313,73.7042097933953,0.73509385272984
527,0.246698816615539,73.8921493468581,0.709714120614832
528,0.233766267684719,73.9139022162725,0.72043445890426
529,0.241397138437744,73.9442094897662,0.730995051317933
530,0.235555230979,73.7380616895544,0.715013430289051
531,0.250771404142481,73.8182279011959,0.722062844094205
532,0.254246129852074,73.4924584151158,0.725923480118585
533,0.258306381640958,73.6308191260514,0.710582446753191
534,0.23387076376118,73.7560783378834,0.720032830373868
535,0.233224501065251,73.8011333685465,0.732992737676391
536,0.24002009047169,73.7586804481694,0.737075004970127
537,0.23911285944224,73.9301188107066,0.712840006910826
538,0.244146035689095,73.8213364838803,0.704925248000493
